h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.691747,86,66,NW,9,178.7665,0.987774,0.519274,0.532639,0.173091,0.386577,1.86104,129.744454,0.001006,0.516599,virus
0.592692,76,212,W,1,179.790624,0.962615,0.50676,1.055572,0.072394,0.930262,1.094955,158.447098,0.003115,0.193452,virus
0.750747,69,43,NW,1,88.643605,0.981282,0.254643,0.510276,0.127322,0.959332,0.684402,166.652435,0.001639,0.069775,benign
0.236386,88,212,NW,4,182.862995,0.948034,0.498226,0.060111,0.041519,0.048037,0.567442,146.133837,0.004356,0.661134,virus
0.55059,95,7,NW,5,92.7401,0.957855,0.253749,1.499698,0.023068,0.435155,2.847896,26.909654,0.003721,0.111971,benign
0.041794,65,153,NW,6,93.764224,0.917419,0.247578,0.22832,0.123789,0.400611,0.237263,164.519303,0.007441,0.100552,benign
0.020014,81,28,W,8,187.983614,0.996099,0.525624,0.424767,0.087604,0.095536,0.520524,42.280158,0.000318,0.006633,virus
0.929438,89,174,NW,6,189.007738,0.959459,0.512595,0.063891,0.042716,0.044563,0.198179,131.828496,0.003369,0.617043,virus
0.630414,85,217,W,7,190.031862,0.960889,0.503309,0.179042,0.062914,0.149931,0.187375,159.134198,0.003247,0.699439,virus
0.850452,77,242,NW,9,98.884843,0.973563,0.266509,0.340246,0.029612,0.127111,0.455502,36.941856,0.002303,0.490136,benign
0.429904,87,147,NW,8,99.908967,0.961964,0.263178,0.186845,0.026318,0.059373,0.268113,31.747754,0.00333,0.675194,benign
0.774696,86,170,NW,8,193.104233,0.958798,0.501714,2.086623,0.100343,0.463215,3.254377,42.867669,0.003419,0.674236,virus
0.017199,78,99,NW,2,102.981338,0.980486,0.275523,0.674248,0.137761,0.706542,1.220102,107.91377,0.001688,0.251065,benign
0.379431,64,24,W,6,198.224852,0.950187,0.498437,0.523444,0.124609,0.253062,0.664726,95.833127,0.004144,0.717263,virus
0.391384,59,109,NW,8,107.077833,0.96395,0.271018,2.116013,0.090339,0.149784,4.876978,7.579595,0.003134,0.631943,benign
0.959405,65,26,NW,6,108.101957,0.986191,0.281523,0.143517,0.093841,0.122678,0.148196,92.405319,0.001186,0.539006,benign
0.291037,81,72,NW,3,201.297224,0.987931,0.519451,1.477324,0.047223,0.186717,2.253745,25.441657,0.000983,0.556085,virus
0.199491,80,133,W,9,202.321347,0.948995,0.498143,0.398627,0.083024,0.13184,0.500052,66.914682,0.004238,0.426569,virus
0.319464,82,214,NW,1,114.2467,0.965833,0.280949,1.157988,0.140475,0.333683,2.120992,32.921019,0.002951,0.0252,benign
0.196618,62,212,NW,7,207.441966,0.968987,0.508908,0.383426,0.063613,0.234548,0.597203,126.895614,0.002545,0.561486,virus
0.024429,90,179,W,4,208.46609,0.972203,0.512705,0.285242,0.051271,0.168551,0.483575,123.184197,0.002277,0.174438,virus
0.064861,92,42,NW,7,118.343195,0.992292,0.294508,0.09643,0.042073,0.079475,0.119849,97.535115,0.000655,0.150806,benign
0.568367,91,92,NE,2,3.893354,0.536191,0.2166,0.113812,0.041308,0.095801,3.520583,2.061041,0.096224,0.005472,benign
0.271596,76,101,E,9,3.09567,0.616308,0.207889,0.035438,0.043656,0.439869,1.441693,61.100674,0.07923,0.006452,benign
0.562298,69,106,NE,9,4.52039,0.503048,0.557946,0.033504,0.09228,0.390431,0.215092,12.655396,0.086182,0.003966,benign
0.384403,72,69,NE,8,2.311509,0.354917,0.207331,0.112707,0.044969,0.101524,1.949703,1.61717,0.096267,0.006315,benign
0.895763,89,77,S,5,4.551661,0.699367,0.235831,0.050577,0.070065,0.752706,0.085234,59.200902,0.102482,0.00836,benign
0.899969,79,24,S,3,4.737921,0.418073,0.287131,0.022305,0.067703,0.332845,0.089785,58.625583,0.061264,0.014658,benign
0.935121,91,71,S,6,4.551661,0.548219,0.137008,0.020201,0.0762,0.390554,0.084113,58.520778,0.164405,0.009185,benign
0.922345,90,58,SE,7,5.357199,0.660574,0.303377,0.051029,0.059095,0.712921,0.066425,63.941072,0.123898,0.007137,benign
0.483311,89,175,NW,9,5.92847,0.652726,0.354854,0.176342,0.218392,0.294396,0.152613,14.352514,0.052099,0.01065,benign
0.730685,78,126,N,2,2.398046,0.085954,0.013004,0.011812,0.047943,0.166106,0.090445,69.619408,0.330453,0.012909,benign
0.797356,66,194,SE,6,7.548768,0.415054,0.843358,0.053203,0.242795,0.923192,0.057315,71.628051,0.084713,0.008292,benign
0.028296,74,9,E,7,3.442141,0.420867,0.273588,0.047791,0.106149,0.306108,0.086333,23.880978,0.131238,0.016846,benign
0.276766,89,63,S,5,1.137915,0.451709,0.03283,0.009576,0.052139,0.434367,0.004014,58.523805,0.245006,0.019348,benign
0.499872,63,23,E,9,2.275831,0.620389,0.429444,0.114412,0.276675,0.474162,0.107528,5.168518,0.035356,0.00208,benign
0.384191,66,156,NE,6,5.005731,0.176621,0.169632,0.030718,0.151119,0.267295,0.022584,30.99519,0.375317,0.002572,benign
0.69746,60,109,E,7,3.413746,0.17758,0.19828,0.040689,0.063018,0.334184,0.138644,34.349038,0.208955,0.010942,benign
0.9385,89,65,NE,8,2.335367,0.444466,0.388029,0.040852,0.055731,0.27482,0.016853,44.514884,0.125876,0.007114,benign
0.73946,68,232,E,8,3.413746,0.662171,0.655674,0.043867,0.266791,0.737649,0.173639,43.700605,0.045771,0.005809,benign
0.867476,77,23,SE,6,6.915378,0.470421,0.462093,0.043321,0.086229,0.549653,0.045672,86.237385,0.121775,0.011539,benign
0.834543,85,146,NW,7,1.422521,0.385247,0.64276,0.025871,0.012233,0.661153,0.08182,29.710175,0.228153,0.013708,benign
0.20488,80,231,E,3,4.605765,0.211648,0.374439,0.039811,0.079759,0.054189,0.006145,47.846606,0.19043,0.021059,benign
0.497693,60,91,E,7,3.413746,0.20777,0.242317,0.00424,0.027792,0.039359,0.075579,36.063541,0.211544,0.003548,benign
0.498055,62,132,SW,5,4.551661,0.188315,0.334358,0.048494,0.118717,0.378775,0.053767,63.985539,0.17985,0.005113,benign
0.350676,75,150,S,1,5.659829,0.831926,0.443706,0.018679,0.081729,0.195362,0.096168,47.393049,0.201483,0.012085,benign
0.859886,80,156,S,1,2.727397,0.284482,0.073211,0.016895,0.069485,0.34345,0.061004,57.75103,0.181392,0.007141,benign
0.364495,79,246,S,9,3.972846,0.178095,0.29161,0.014088,0.066784,0.258675,0.014735,58.853514,0.207804,0.00613,benign
0.553195,78,48,SE,7,4.454316,0.281499,0.358666,0.060006,0.050576,0.661607,0.078148,59.537624,0.095231,0.018098,benign
0.013675,85,235,E,5,2.867205,0.233771,0.227647,0.022047,0.027495,0.349487,0.026691,34.50227,0.184788,0.012172,benign
0.797788,67,217,E,8,2.157158,0.06932,0.541995,0.052625,0.058652,0.511848,0.16445,19.166839,0.380607,0.002837,benign
0.35556,81,37,NE,3,4.551661,0.630726,0.307387,0.103341,0.191363,0.198199,0.038418,20.603309,0.05169,0.011872,benign
0.28085,82,149,E,4,2.972644,0.183962,0.284207,0.030389,0.097403,0.382991,0.074807,33.396601,0.211502,0.018911,benign
0.93913,66,148,SW,7,3.413746,0.283915,0.493674,0.030884,0.143323,0.356412,0.160554,37.886197,0.19548,0.011901,benign
0.162752,61,237,SE,9,1.137915,0.618448,0.121838,0.011294,0.046452,0.645425,0.044957,62.070952,0.085176,0.019005,benign
0.161444,82,176,S,2,3.22556,0.178234,0.139685,0.008515,0.006536,0.095781,0.013364,52.83173,0.209026,0.007159,benign
0.602854,65,117,E,1,3.413746,0.174713,0.275428,0.005126,0.018451,0.034393,0.062356,35.320494,0.229654,0.003551,benign
0.279523,85,44,NE,7,3.3626,0.098094,0.19542,0.029208,0.04273,0.180681,1.591229,25.557256,0.257768,0.002112,benign
0.847187,93,89,NE,1,2.498942,0.305549,0.838904,0.068333,0.22216,0.492347,0.201244,31.300533,0.275994,0.001982,benign
0.902937,78,137,NE,1,3.475043,0.400521,0.284738,0.058253,0.037075,0.228274,0.08849,34.749122,0.126875,0.011392,benign
0.231089,60,63,S,2,3.924466,0.586811,0.460397,0.051131,0.215163,0.310352,0.068546,26.89689,0.237928,0.004681,benign
0.198704,73,90,S,6,1.137915,0.250972,0.028564,0.002265,0.011778,0.022525,0.003053,51.565824,0.201044,0.016918,benign
0.801772,96,38,E,1,2.86831,0.052753,0.646344,0.04622,0.061961,0.416674,0.193872,14.212564,0.413748,0.003323,benign
0.503444,64,41,E,2,1.137915,0.173306,0.725372,0.038596,0.084438,0.249653,0.146409,13.184911,0.369174,0.004487,benign
0.367328,75,63,E,6,2.945127,0.301877,0.638086,0.125436,0.099835,0.457435,0.163733,11.065173,0.193979,0.003415,benign
0.243326,66,217,NE,8,3.998968,0.401189,0.702483,0.028615,0.0757,0.125011,0.108546,38.869188,0.505192,0.002415,benign
0.443071,86,36,NW,7,6.233499,0.387443,0.39776,0.057741,0.076922,0.358342,0.115397,15.720605,0.111154,0.006342,benign
0.834953,63,99,S,6,5.163095,0.610516,0.735451,0.038942,0.065761,0.375284,0.078468,31.218032,0.135872,0.009799,benign
0.626317,95,4,S,2,3.837595,0.251927,0.417685,0.029612,0.050808,0.307428,0.03931,34.391339,0.142009,0.020615,benign
0.136376,77,227,S,5,4.751164,0.303962,0.419074,0.115158,0.194075,0.568448,0.526878,27.003063,0.158504,0.013751,benign
0.45502,63,127,N,2,7.092697,0.534817,0.337428,0.154106,0.06109,0.137001,4.60587,23.039836,0.068999,0.012729,benign
0.168577,82,149,S,1,4.751427,0.286818,0.397528,0.03866,0.122554,0.343401,0.070173,26.947636,0.108584,0.010388,benign
0.378476,67,96,NE,6,3.888239,0.396636,1.062706,1.414586,0.087253,0.915792,3.674081,1.192461,0.052301,0.006173,benign
0.714661,61,137,S,4,4.826488,0.33594,0.456761,0.028316,0.078595,0.282822,0.041778,59.079384,0.057032,0.00533,benign
0.75591,80,30,S,5,4.283483,0.802904,0.719335,0.041033,0.081444,0.400676,0.086295,51.861779,0.038293,0.005481,benign
0.507141,67,1,E,3,3.252096,0.275649,0.959708,0.072629,0.080202,0.650819,0.420762,12.663736,0.414922,0.005214,benign
0.511548,88,151,NW,9,5.339675,0.10649,0.458879,0.02905,0.031208,0.427096,0.132501,29.69571,0.24938,0.012372,benign
0.409437,66,232,NW,7,5.454412,0.387482,0.361347,0.032743,0.045086,0.301863,0.036224,19.757934,0.109344,0.014318,benign
0.572609,68,5,NW,2,2.459271,0.499563,0.704024,0.129212,0.242947,0.686393,0.309523,15.425199,0.089661,0.045505,benign
0.388711,72,151,NW,8,2.275831,0.413892,0.125024,0.09398,0.111451,0.81573,0.089102,15.222023,0.097185,0.017164,benign
0.698277,95,98,NW,2,3.413746,0.264001,0.043499,0.003594,0.007163,0.047298,0.018453,38.76271,0.131223,0.05158,benign
0.18418,71,181,NW,8,3.413746,0.788307,0.081782,0.017747,0.076066,0.251669,0.035814,48.278459,0.079764,0.052962,benign
0.777021,61,195,NW,1,3.413746,0.354138,0.070625,0.010043,0.007938,0.023277,0.019357,53.676417,0.115253,0.060418,benign
0.499073,81,199,NW,1,3.413746,0.234547,0.061188,0.026272,0.007967,0.20451,0.03104,33.30748,0.144854,0.055635,benign
0.387777,96,148,NW,7,3.413746,0.608343,0.042308,0.023604,0.008652,0.222836,0.032144,33.321738,0.08198,0.060788,benign
0.263262,71,11,NW,6,3.413746,0.355213,0.033122,0.024986,0.010088,0.296782,0.033704,44.162497,0.108507,0.061069,benign
0.300534,68,177,NW,1,4.374262,0.494367,0.051042,0.002142,0.006002,0.027831,0.008834,40.160752,0.092113,0.08101,benign
0.587756,75,118,NW,2,2.299951,0.748381,0.116124,0.046822,0.012254,0.032022,0.040003,33.294226,0.118359,0.067284,benign
0.169424,65,156,NW,9,2.911773,0.115497,0.1862,0.085842,0.01018,0.143297,0.404693,30.76176,0.177423,0.041613,benign
0.426111,85,200,NW,8,1.137915,0.101728,0.141835,0.061261,0.01476,0.356275,0.340344,22.316831,0.393138,0.01884,benign
0.726745,81,249,NW,8,2.96569,0.473361,0.031461,0.014747,0.008584,0.209484,0.051065,61.20492,0.359605,0.03141,benign
0.685353,79,146,NW,3,2.32145,0.233817,0.026207,0.007191,0.004377,0.045274,0.057599,75.032439,0.408171,0.084652,benign
0.816621,61,179,NW,4,4.551661,0.555366,0.10267,0.010464,0.0095,0.067982,0.184305,23.050192,0.080462,0.12533,benign
0.545907,70,15,NW,5,2.342671,0.461668,0.035325,0.003154,0.001808,0.076248,0.063596,68.85199,0.461815,0.087146,benign
0.915741,78,14,NW,4,6.536715,0.682275,0.371323,0.028736,0.048406,0.346077,0.496362,77.069435,0.02842,0.094961,benign
0.794394,80,144,NW,9,5.689577,0.441329,0.02979,0.006661,0.002897,0.038035,0.003439,33.168032,0.118756,0.122871,benign
0.774883,63,43,NW,7,4.727085,0.435202,0.017083,0.007797,0.001937,0.042236,0.024635,58.973123,0.179831,0.185344,benign
0.09318,84,28,NW,2,3.271113,0.073828,0.015746,0.000928,0.001787,0.128447,0.007766,40.665524,0.415025,0.172798,benign
0.245719,85,225,NW,5,3.592034,0.282627,0.54938,0.026268,0.081969,0.170828,0.029919,60.666065,0.196045,0.073806,benign
0.058391,81,15,NW,1,1.205064,0.111804,0.017362,0.001072,0.001675,0.318263,0.010739,41.058516,0.366197,0.190867,benign
0.271571,78,169,NW,5,1.204143,0.069297,0.030873,0.022547,0.019223,0.328839,0.032002,63.86402,0.244275,0.05044,benign
0.083287,72,123,NW,4,3.785639,0.593229,0.125526,0.111836,0.018914,0.681853,0.980608,24.251837,0.019939,0.179001,benign
0.383119,79,73,NW,2,1.787964,0.129734,0.100842,0.01062,0.018237,0.011371,0.030179,28.911053,0.330689,0.067471,benign
0.522324,79,241,NW,9,4.436347,0.480026,0.035102,0.047831,0.003466,0.621499,0.002335,65.032914,0.393173,0.176533,benign
0.551145,66,48,NW,5,3.488974,0.21459,0.035296,0.040082,0.012419,0.034088,0.194478,11.906162,0.176022,0.080629,benign
0.157529,70,23,NW,6,5.689577,0.356271,0.020109,0.03155,0.006877,0.055153,0.068997,29.971717,0.113388,0.179594,benign
0.270897,70,214,NW,7,5.406369,0.505311,0.023015,0.094487,0.005715,0.063396,0.064282,26.813812,0.101151,0.157037,benign
0.330442,69,220,NW,9,2.967222,0.084163,0.003259,0.010478,0.001504,0.031446,0.231358,18.647667,0.439493,0.127463,benign
0.215453,88,186,NW,5,3.747993,0.249294,0.020279,0.00794,0.003994,0.045405,0.069827,25.376497,0.209008,0.200608,benign
0.329053,79,125,NW,2,3.960288,0.283538,0.015876,0.00952,0.001416,0.023783,0.257909,17.828016,0.34316,0.125661,benign
0.476989,68,208,NW,6,3.888072,0.260982,0.118987,0.027545,0.097856,0.116262,0.031918,15.781633,0.133886,0.057263,benign
0.440703,67,171,NW,7,3.539463,0.845934,0.028214,0.013531,0.003038,0.287033,0.091307,58.326229,0.021766,0.168275,benign
0.727113,72,67,NW,6,3.413746,0.545504,0.045802,0.025639,0.007249,0.090524,0.044239,40.518974,0.187536,0.113993,benign
0.560213,59,157,NW,4,10.30456,0.583591,0.037469,0.027391,0.003332,0.04567,0.049173,54.136741,0.032757,0.054149,benign
0.307014,92,134,NW,6,3.828622,0.775246,0.030738,0.035849,0.004621,0.342127,0.096831,41.643243,0.003846,0.168075,benign
0.4622,66,143,NW,8,12.115445,0.72178,0.042004,0.011617,0.01823,0.776252,0.162829,90.23348,0.034875,0.136665,benign
0.813884,88,231,NW,1,15.290492,0.73578,0.079099,0.073068,0.005202,0.144599,0.158713,17.682862,0.037461,0.098949,benign
0.822597,81,95,NW,5,15.603323,0.760351,0.051942,0.060787,0.011424,0.144751,0.153001,17.732123,0.036878,0.094262,benign
0.950295,92,53,NW,6,24.934793,0.950482,0.11416,0.027159,0.032358,0.139344,0.107725,88.648713,0.002109,0.310803,benign
0.865565,77,142,NW,7,19.970418,0.826145,0.085281,0.491801,0.01222,0.571576,5.624627,8.717459,0.020853,0.149149,benign
0.276302,80,115,NW,2,26.236699,0.743881,0.093317,0.02555,0.016961,0.422975,0.083435,121.758343,0.019506,0.369004,benign
0.560073,69,50,NW,6,21.192281,0.735608,0.082868,1.500275,0.018664,0.492177,3.717541,16.630227,0.030239,0.194558,benign
0.693038,61,37,NW,9,27.486692,0.827175,0.109303,0.244472,0.014501,0.127607,0.113815,53.195794,0.026743,0.16175,benign
0.97496,66,91,NW,2,28.274071,0.769121,0.118887,0.01726,0.020941,0.063772,0.045035,120.44598,0.015698,0.299608,benign
0.165452,77,45,NW,2,27.26767,0.789275,0.121734,0.972511,0.020329,0.456515,0.687042,16.760438,0.023596,0.271446,benign
0.110777,91,219,NW,3,33.772992,0.816733,0.144358,0.507775,0.036133,0.489231,1.597625,27.34103,0.019195,0.105731,benign
0.945608,71,80,NW,4,28.786672,0.883201,0.125701,0.290492,0.119028,0.238931,0.206578,39.61119,0.011952,0.31604,benign
0.428593,68,159,NW,9,38.557359,0.844008,0.141751,0.666322,0.032386,0.681269,1.690645,23.863976,0.009315,0.307389,benign
0.872751,76,165,NW,1,49.53287,0.958118,0.186349,0.109319,0.118821,0.079392,0.21942,138.805419,0.007904,0.442776,benign
0.383122,95,32,NW,8,44.799492,0.933136,0.160488,0.296235,0.023752,0.543139,0.382336,83.456157,0.006778,0.315452,benign
0.675375,71,12,NW,2,46.659007,0.866792,0.173671,0.347388,0.136113,0.816397,2.413747,124.296285,0.017026,0.358595,benign
0.582226,86,11,NW,1,55.457771,0.822178,0.166523,0.203408,0.067755,0.387186,0.356156,106.018464,0.019398,0.518566,benign
0.880449,61,120,NW,4,50.745933,0.962398,0.17991,0.294551,0.148121,0.185501,0.279743,140.336619,0.005418,0.215863,benign
0.581277,81,65,NW,3,53.191971,0.808554,0.158819,0.166531,0.063011,0.39865,0.287408,100.824453,0.019435,0.510366,benign
0.262355,67,127,NW,6,56.078978,0.986415,0.19932,0.290687,0.033021,0.184474,0.28001,128.785359,0.00506,0.334957,benign
0.741762,88,101,NW,2,60.771853,0.922303,0.19886,0.467929,0.026018,0.186571,2.420862,14.769322,0.007004,0.397521,benign
0.745483,63,19,NW,5,65.52641,0.939917,0.2163,0.781176,0.048918,0.322347,2.588048,32.483829,0.009127,0.478,benign
0.693295,65,248,NW,4,69.905952,0.883059,0.192152,0.334472,0.019714,0.066724,0.535698,52.243489,0.010146,0.387474,benign
0.934944,88,74,NW,1,57.45157,0.937064,0.190867,0.268483,0.13622,0.467284,0.670216,143.729298,0.005259,0.437286,benign
0.813878,90,110,NW,9,74.000069,0.956054,0.238416,0.423527,0.026007,0.201585,1.784384,41.487863,0.003413,0.492795,benign
0.746365,62,209,NW,4,70.573978,0.91309,0.213435,0.618444,0.041296,0.575982,1.211681,45.709473,0.008507,0.389933,benign
0.791089,76,112,NW,4,73.202653,0.938138,0.215748,1.966115,0.105635,0.599473,2.392087,24.353731,0.004419,0.107917,benign
0.763609,72,110,NW,5,72.811178,0.920484,0.217038,0.147118,0.019373,0.14717,0.833051,56.919694,0.009541,0.415723,benign
0.419091,73,171,NW,8,75.902769,0.961913,0.226634,0.559843,0.075769,0.692531,0.747194,82.720379,0.006824,0.559973,benign
0.660074,78,142,NW,8,87.141931,0.925688,0.247281,0.309994,0.124521,0.481699,2.176032,164.425098,0.009217,0.212895,benign
0.499318,69,213,NW,9,94.746556,0.957909,0.260375,0.391498,0.024405,0.189613,2.551816,27.171405,0.003467,0.365153,benign
0.382506,60,89,NW,4,92.803054,0.957867,0.254088,0.255385,0.12677,0.696452,0.533458,166.18207,0.006199,0.088368,benign
0.700467,60,160,NW,6,98.955586,0.972025,0.265258,0.246339,0.028607,0.105426,0.316311,36.11412,0.002842,0.532801,benign
0.714281,95,74,NW,6,100.120746,0.966587,0.270054,1.732167,0.026563,0.404479,2.332865,35.831669,0.002924,0.59961,benign
0.545594,71,61,NW,5,102.288023,0.979011,0.272958,0.435938,0.111199,0.39655,0.823367,83.278195,0.002025,0.331549,benign
0.945839,72,21,NW,6,106.999971,0.968813,0.275368,0.519974,0.041338,0.489846,0.976519,82.331361,0.001553,0.523707,benign
0.351937,66,37,NW,6,104.279376,0.984551,0.276773,0.190463,0.108682,0.624764,0.982321,92.935175,0.001334,0.314224,benign
0.761056,69,227,NW,7,113.626505,0.922885,0.274092,2.082277,0.109908,0.218089,5.840226,18.29452,0.004792,0.751206,benign
0.555844,85,202,NW,1,115.919165,0.956078,0.2787,1.746011,0.138656,0.389505,2.514069,25.551145,0.00398,0.487186,benign
0.094338,69,40,NW,8,117.623855,0.973738,0.275704,0.097976,0.046322,0.308649,1.166854,57.680054,0.005965,0.52719,benign
0.041955,62,162,NW,3,117.393368,0.986796,0.285504,0.303492,0.104687,0.186897,1.21793,101.863032,0.001266,0.201803,benign
0.468169,91,89,E,9,3.413746,0.427918,0.446706,0.036221,0.06182,0.2797,0.040121,24.526661,0.091175,0.01097,virus
0.506842,77,84,E,8,3.874957,0.688887,0.534996,0.016488,0.106304,0.287455,0.163777,32.116975,0.124868,0.013101,virus
0.457812,62,28,E,9,5.689577,0.260883,0.460172,0.043345,0.055107,0.621202,0.124893,94.880207,0.120956,0.008596,virus
0.269978,89,151,E,3,9.040078,0.448289,0.202747,0.009163,0.075226,0.179477,0.163673,73.814742,0.095214,0.015952,virus
0.340476,86,214,E,4,3.081368,0.109193,0.11206,0.043768,0.01853,0.443697,0.189334,36.951757,0.291673,0.007206,virus
0.39851,81,76,E,5,3.413746,0.394923,0.447429,0.040942,0.04953,0.173651,0.065162,24.079676,0.10703,0.008424,virus
0.738618,63,109,E,2,5.269533,0.305997,0.460844,0.046565,0.029745,0.614493,0.097686,71.578794,0.159895,0.006911,virus
0.354042,78,156,SW,5,6.827492,0.875818,0.682087,1.175326,0.196472,0.764259,5.12703,3.168122,0.007717,0.010573,virus
0.641856,60,123,E,7,7.504562,0.551445,0.904882,0.187016,0.225858,0.774619,0.965187,27.223779,0.064873,0.013172,virus
0.545063,78,6,E,9,2.059501,0.039581,0.103852,0.016892,0.080676,0.175946,0.145317,6.958892,0.356475,0.003985,virus
0.385806,91,215,E,7,5.796743,0.822828,0.967389,0.26569,0.152919,0.687405,0.601945,30.19383,0.012168,0.019163,virus
0.331592,62,51,SW,4,2.709366,0.455209,0.665618,0.246948,0.253267,0.248588,0.819149,27.598452,0.382749,0.019128,virus
0.261158,88,76,W,7,1.209067,0.126647,0.120714,0.001972,0.037192,0.09056,0.143748,41.448155,0.236272,0.01388,virus
0.419959,75,227,E,4,2.546784,0.407608,0.429607,0.208477,0.118669,0.284955,0.22108,8.598906,0.22466,0.004164,virus
0.480506,75,71,E,3,4.575608,0.344718,0.402775,0.020286,0.048611,0.074797,0.018814,11.394195,0.487192,0.002878,virus
0.706244,67,100,NW,8,20.270246,0.936559,0.409223,0.043655,0.042948,0.17661,0.566879,43.938465,0.018952,0.031354,virus
0.243301,92,113,W,1,1.283678,0.070257,0.568864,0.029606,0.110046,0.395257,0.696999,42.642037,0.028288,0.016908,virus
0.759248,92,99,SW,5,4.46433,0.092546,0.396901,0.222122,0.108995,0.242805,0.264329,3.952583,0.187779,0.004196,virus
0.395281,79,238,NE,8,6.827492,0.851469,0.678339,1.241576,0.107232,0.406081,4.884896,3.390386,0.011697,0.010655,virus
0.357252,82,68,W,9,2.929044,0.094594,0.254317,0.064094,0.100348,0.977314,2.902866,27.668038,0.08455,0.017897,virus
0.822995,94,144,NE,6,1.137915,0.040386,0.05256,0.003204,0.010842,0.009448,0.002601,22.55789,0.447849,0.013382,virus
0.552529,85,50,W,2,3.3632,0.361578,0.817311,0.077995,0.216141,0.826698,5.343189,29.218725,0.462378,0.01013,virus
0.328466,74,103,SW,9,1.736916,0.423992,0.155038,0.004804,0.033611,0.082098,0.025619,57.7148,0.104126,0.008295,virus
0.327277,94,179,W,8,2.529678,0.427588,0.163701,0.003813,0.038145,0.069174,0.028587,44.928744,0.105792,0.007201,virus
0.803636,91,246,SW,9,6.259726,0.146791,0.388303,0.465712,0.112836,0.766093,3.383963,4.388943,0.181855,0.007324,virus
0.540023,69,69,W,1,6.440389,0.639194,0.308287,0.036942,0.025724,0.255985,0.047321,33.155296,0.074161,0.000779,virus
0.384293,91,43,E,3,6.983523,0.739047,0.714341,0.259137,0.178123,0.720848,5.175962,32.366511,0.011376,0.016788,virus
0.242063,64,76,N,2,5.809048,0.448211,0.224344,0.078539,0.039162,0.440527,0.166239,53.660339,0.116134,0.018229,virus
0.549592,61,59,W,1,17.469928,0.833226,0.700134,0.382689,0.193933,0.494027,0.498046,30.933461,0.018844,0.022882,virus
0.945935,89,130,NW,4,23.18981,0.959955,0.666288,0.169803,0.086383,0.252461,0.220327,28.916302,0.004011,0.030695,virus
0.466483,70,135,NW,5,21.288351,0.867296,0.651283,0.073544,0.053981,0.180961,0.376752,43.808978,0.029628,0.032379,virus
0.943286,87,236,NW,8,24.643306,0.960043,0.628462,0.172242,0.090449,0.146779,0.223342,26.491384,0.004064,0.032008,virus
0.548879,93,136,W,2,34.842412,0.819792,0.486799,0.188062,0.057859,0.180622,1.968018,54.789532,0.019709,0.031378,virus
0.240114,85,188,NW,4,26.836598,0.967789,0.57086,1.534609,0.164243,0.278789,2.33883,32.227752,0.00361,0.042218,virus
0.281144,76,49,W,9,32.957361,0.803695,0.495789,0.095708,0.049291,0.22268,0.11291,49.687857,0.019242,0.049038,virus
0.651236,89,171,W,7,36.378544,0.818493,0.539752,0.25995,0.059375,0.288056,6.315656,44.910995,0.022269,0.074273,virus
0.75284,84,212,W,6,35.780549,0.8448,0.468984,0.178717,0.050916,0.174264,1.421739,23.536598,0.01649,0.074718,virus
0.208655,85,93,NW,8,35.811691,0.825198,0.489972,0.146026,0.048804,0.211768,3.072673,61.792089,0.0165,0.111458,virus
0.098337,63,209,W,9,45.47295,0.874644,0.622047,0.229693,0.054746,0.407335,0.29142,82.698031,0.005988,0.124579,virus
0.075037,74,119,W,7,43.91235,0.852391,0.679187,0.229292,0.058531,0.427827,0.304728,82.629296,0.015149,0.149888,virus
0.279886,70,45,W,6,48.151231,0.989635,0.757833,0.973346,0.077352,0.592263,6.040983,64.099106,0.00045,0.096173,virus
0.243251,92,140,W,6,47.356749,0.860926,0.484077,0.228599,0.042158,0.163763,5.111993,28.2569,0.013167,0.135171,virus
0.719386,67,245,W,6,56.174538,0.928803,0.523255,0.200396,0.107011,0.482417,1.326754,47.874192,0.008549,0.09814,virus
0.775728,88,27,W,3,58.076534,0.924193,0.485303,0.829436,0.128475,0.636918,1.468002,39.085297,0.007957,0.066801,virus
0.667631,76,132,W,7,59.945542,0.891648,0.56384,0.470398,0.104239,0.292621,0.323624,71.462144,0.01191,0.2145,virus
0.601405,72,159,W,7,58.709079,0.860032,0.46866,0.118732,0.1566,0.134355,1.011385,68.434147,0.01363,0.202973,virus
0.313593,88,16,W,6,57.952453,0.856451,0.45688,0.520256,0.16542,0.331351,1.851493,36.231158,0.013899,0.134305,virus
0.392841,89,31,W,4,65.938886,0.903664,0.500431,0.906328,0.071559,0.510151,1.430647,62.044979,0.006662,0.146096,virus
0.902013,88,144,NW,5,70.628625,0.876343,0.563337,0.183573,0.082607,0.163315,0.40132,71.281223,0.01061,0.092751,virus
0.286359,61,230,W,6,66.153939,0.914378,0.501163,0.945245,0.058159,0.423798,3.457545,46.799112,0.008258,0.14322,virus
0.41993,80,117,W,5,72.405405,0.899028,0.77625,0.347384,0.249458,0.231644,0.643606,67.920773,0.008679,0.161145,virus
0.419992,92,31,W,6,74.183719,0.976002,0.581028,0.401377,0.218177,0.385166,0.554579,55.000033,0.001401,0.258216,virus
0.346269,78,149,W,1,75.751578,0.972047,0.710965,0.33406,0.12312,0.809187,1.026154,56.56664,0.00958,0.190084,virus
